,pair_0,pair_1,min_dcor,p-value,condition
110,9,12,0.00078,0.41156,"('5', '7', 'T')"
111,9,13,0.00611,0.65953,"('10', '16')"
112,9,14,0.0,0.45645,"('2', '3', '6', '7', '10', 'T')"
113,9,15,0.0,0.46155,"('1', '2', '3', '5', '6', '11', '12', 'T')"
114,9,16,0.16124,0.999,"('7', 'T')"
115,9,17,1e-05,0.45745,"('1', '10', '16')"
116,9,T,0.00452,0.34277,"('4', '5', '6', '11', '12')"
117,10,11,0.00024,0.42846,"('T',)"
118,10,12,0.0,0.46215,"('1', '2', '4', '5', '6', '8', '9', '17', 'T')"
119,10,13,0.16264,0.02,"('5', '15', '16')"
120,10,14,0.0,0.45225,"('1', '4', '5', '7', '8', '11', '12', '15', '16')"
121,10,15,0.0,0.45935,"('1', '2', '5', '6', '8', '11', '13', '16', 'T')"
122,10,16,0.01267,0.23548,"('13',)"
123,10,17,0.00494,0.32387,"('2', '3', '6', '7', '8', '12', '13', '14', '16')"
124,10,T,0.0083,0.67863,"('1', '6', '7', '11')"
125,11,12,0.0,0.45185,"('2', '5', '6', '7', '10', '15', '16', 'T')"
126,11,13,0.0,0.43276,"('1', '2', '10', '15', '16', 'T')"
127,11,14,0.02547,0.83642,"('T',)"
128,11,15,0.07015,0.07269,"('T',)"
129,11,16,0.0,0.44926,"('1', '2', '6', '13', '15', '17', 'T')"
130,11,17,0.01093,0.23908,"('1', '2', '3', '6', '7', '12', '15', '16', 'T')"
131,11,T,0.32031,0.0057,"('1', '2', '5', '6', '7', '15', '16')"
132,12,13,0.00164,0.54515,"('7',)"
133,12,14,0.03901,0.89511,"('7', '10', '11', 'T')"
134,12,15,0.0,0.44986,"('2', '5', '8', '10', '11', '16', 'T')"
135,12,16,0.0,0.45365,"('1', '2', '5', '6', '7', '9', '13', '15', 'T')"
136,12,17,0.0,0.47685,"('1', '2', '3', '4', '6', '13', '14', '15', '16')"
137,12,T,0.0,0.46735,"('2', '5', '9', '10', '11', '16')"
138,13,14,0.01021,0.70333,"('2', '10', '11', '12', 'T')"
139,13,15,0.0,0.44896,"('1', '2', '10', '11')"
140,13,16,0.01404,0.22648,"('1', '2', '10')"
141,13,17,0.00282,0.34487,"('1', '10', '11', '16')"
142,13,T,0.0,0.43156,"('1', '2', '11', '12')"
143,14,15,1e-05,0.45205,"('10', '11', '12')"
144,14,16,0.00909,0.25947,"('3', '6', '7', '9', '12', '13', 'T')"
145,14,17,0.0,0.47465,"('2', '5', '7', '8', '9', '12', '13', '16', 'T')"
146,14,T,1e-05,0.46765,"('6', '11', '12', '13')"
147,15,16,8e-05,0.47905,"('9', '11', '12', '13')"
148,15,17,0.0,0.47515,"('1', '3', '4', '7', '13', '14', '16')"
149,15,T,0.0,0.46775,"('2', '5', '11', '12')"
150,16,17,0.00753,0.30057,"('1', '2', '6', '8', '11', '13', '14')"
151,16,T,0.0,0.47425,"('1', '5', '6', '7', '9', '11')"
152,17,T,0.0,0.46345,"('3', '7', '12', '13', '14')"
