,pair_0,pair_1,min_dcor,p-value,condition
140,13,16,0.00023,0.66013,"('15',)"
141,13,17,0.0,0.46615,"('4', '6', '7', '8', '9', '14', '16', 'T')"
142,13,T,3e-05,0.37326,"('1', '3', '7', '11', '15')"
143,14,15,0.00014,0.29887,"('2', '5', '6', '7', '10', '11')"
144,14,16,0.0,0.47585,"('1', '2', '3', '5', '8', '10', '15', '17')"
145,14,17,0.00056,0.21488,"('2', '3', '5', '7', '8', '9', '10', '11', '16')"
146,14,T,0.00021,0.65873,"('12',)"
147,15,16,0.00172,0.92471,"('11', '13', '14')"
148,15,17,0.0,0.46805,"('2', '3', '6', '7', '11', '12', '13', '16', 'T')"
149,15,T,0.0,0.43996,"('4', '5', '6', '11', '12', '13', '16')"
150,16,17,0.00099,0.15878,"('1', '7', '10', '12', 'T')"
151,16,T,0.0,0.48815,"('1', '3', '7', '11', '12', '13')"
152,17,T,0.0,0.47645,"('3', '7', '10', '11', '12')"
