,pair_0,pair_1,min_dcor,p-value,condition
45,3,16,0.00014,0.51645,"('1', '2', '13', '14', '15')"
46,3,17,0.0,0.48285,"('1', '2', '7', '8', '11', '12', '13', '16', 'T')"
47,3,T,0.03352,0.11449,"('1', '4', '6', '7', '11', '17')"
48,4,5,0.00195,0.37656,"('1',)"
49,4,6,0.0,0.47295,"('2', '8', '11', '17')"
50,4,7,0.0,0.47675,"('2', '3', '5', '6', '9', '10', '11', '13', '15', 'T')"
51,4,8,0.09453,0.0298,"('3', '5', '6', '17', 'T')"
52,4,9,0.0,0.46705,"('2', '6', '10', '11', '16', '17', 'T')"
53,4,10,0.0,0.47275,"('2', '3', '5', '6', '14', '15', '16', 'T')"
54,4,11,0.0,0.47925,"('1', '3', '6', '7', '8', '9', '13', '14', '16', '17', 'T')"
55,4,12,0.0,0.48155,"('5', '13', '14', '15', 'T')"
56,4,13,0.0434,0.93221,"('1', '2', '3', '5', '9', '11', '12', '16', 'T')"
57,4,14,0.0,0.46205,"('1', '2', '3', '5', '7', '8', '9', '10', '15', '16', '17')"
58,4,15,0.00178,0.57804,"('1', '3', '5', '9', '11', '13', '16', 'T')"
59,4,16,0.00074,0.41106,"('1', '11')"
60,4,17,0.0,0.48535,"('2', '7', '8', '11', '14', '15')"
61,4,T,0.0,0.46735,"('1', '2', '3', '6', '8', '10', '12', '13', '14', '15', '16', '17')"
62,5,6,0.00203,0.36036,"('1', '2')"
63,5,7,0.00472,0.31587,"('1', '2', '6', '14', 'T')"
64,5,8,0.0,0.47415,"('2', '3', '4', '6', '7', '14', '15')"
65,5,9,0.016,0.80352,"('10',)"
66,5,10,0.00291,0.60324,"('9', '11', 'T')"
67,5,11,0.00063,0.54485,"('9', '12', '13', '14', '16', '17', 'T')"
68,5,12,0.00018,0.51545,"('9', '11', '15', '16', 'T')"
69,5,13,0.0,0.45785,"('1', '2', '4', '6', '11', '12', '14')"
70,5,14,0.0,0.47775,"('6', '9', '10', '13', 'T')"
71,5,15,0.0,0.46515,"('3', '7', '9', '11', '12', '13', '14', '17', 'T')"
72,5,16,2e-05,0.50745,"('10', '11', '15', 'T')"
73,5,17,0.0,0.50325,"('9', '10', '11', '13', '15', '16', 'T')"
74,5,T,0.00014,0.51635,"('9', '11', '12', '16', '17')"
75,6,7,0.0,0.46165,"('1', '2', '3', '8', '9', '10', '13', '17')"
76,6,8,0.05649,0.07319,"('1', '2', '3', '5', '13', 'T')"
77,6,9,0.0,0.47575,"('1', '2', '5', '7', '8', '11', '12', '15', '16', 'T')"
