,pair_0,pair_1,min_dcor,p-value,condition
51,4,8,0.01155,0.0013,"('1', '2', '3', '5', '7', '11', '12', '13', '17', 'T')"
52,4,9,0.00349,0.0324,"('1', '2', '3', '5', '7', '11', '12', '15', '17', 'T')"
53,4,10,0.00045,0.22368,"('1', '2', '3', '7', '11', '12', '14', '17', 'T')"
54,4,11,0.00332,0.0349,"('1', '2', '3', '5', '7', '8', '9', '10', '12', '15', 'T')"
55,4,12,0.00166,0.08499,"('1', '2', '3', '7', '8', '9', '10', '11', '17', 'T')"
56,4,13,0.0,0.47345,"('5', '6', '8', '9', '11', '17')"
57,4,14,0.0,0.47575,"('2', '9', '12', '13', '16', '17', 'T')"
58,4,15,0.00021,0.29197,"('1', '2', '3', '5', '7', '9', '11', '13', '16', 'T')"
59,4,16,5e-05,0.39646,"('1',)"
60,4,17,0.0028,0.0404,"('1', '2', '3', '7', '8', '9', '10', '11', '12', '14', 'T')"
61,4,T,0.00056,0.20678,"('1', '2', '3', '7', '9', '10', '11', '12', '16')"
62,5,6,6e-05,0.56854,"('1', '10', '13', '15', '16')"
63,5,7,0.0,0.47685,"('6', '11', '12', '16', '17', 'T')"
64,5,8,0.00127,0.12019,"('1', '2', '4', '9', '11', '13', '14', '15', '16')"
65,5,9,0.00277,0.05079,"('1', '2', '7', '15')"
66,5,10,1e-05,0.48745,"('7', '12', '17', 'T')"
67,5,11,0.00014,0.31177,"('1', '2', '3', '4', '8', '9', '10', '12', '13', '15', '16', 'T')"
68,5,12,7e-05,0.58344,"('7', '10', '17', 'T')"
69,5,13,0.00082,0.15488,"('1', '2', '7', '9', '10', '14', '15', '16')"
70,5,14,0.00042,0.22508,"('1', '2', '7', '10', '13', '15', '16')"
71,5,15,0.00247,0.06199,"('1', '2', '9', '11', '13', '16')"
72,5,16,0.00123,0.12239,"('1', '13')"
73,5,17,0.0005,0.76522,"('10', '12', 'T')"
74,5,T,0.00098,0.86121,"('7', '10', '11', '12', '17')"
75,6,7,0.00027,0.27937,"('1', '3', '9', '11', '13', 'T')"
