,pair_0,pair_1,min_dcor,p-value,condition
122,10,16,0.00027,0.68893,"('2', '13', 'T')"
123,10,17,0.02299,0.0002,"('1', '2', '3', '4', '5', '7', '8', '12', '13', '14', 'T')"
124,10,T,2e-05,0.39916,"('2', '3', '5', '7', '11', '17')"
125,11,12,0.01176,0.0028,"('1', '3', '4', '7', '15', '16', '17', 'T')"
126,11,13,0.0,0.42826,"('5', '10', '12', '16', 'T')"
127,11,14,2e-05,0.38916,"('1', '3', '5', '7', '12', '15', '17', 'T')"
128,11,15,0.0,0.42286,"('3', '5', '7', '9', '12', '14', '17', 'T')"
129,11,16,0.00151,0.10919,"('1', '5', '7', '12', 'T')"
130,11,17,0.00188,0.09469,"('1', '3', '4', '7', '10', '12', '13', '14', '16', 'T')"
131,11,T,0.04663,0.0002,"('3', '7', '12', '17')"
132,12,13,1e-05,0.50675,"('1', '2', '10', '11', '14', '16', '17')"
133,12,14,0.00013,0.61484,"('2', '7', '10', '13', '16')"
134,12,15,0.00025,0.27027,"('3', '9', '11', '14', '17')"
135,12,16,5e-05,0.39856,"('1', '3', '5', '7', '9', '11', '17')"
136,12,17,0.01358,0.001,"('1', '7', '10', '11', '16', 'T')"
137,12,T,0.00082,0.16708,"('1', '3', '7', '11', '17')"
138,13,14,0.00033,0.69353,"('10', '15', '16', '17')"
139,13,15,0.0,0.41586,"('2', '3', '9', '10', '12', '17', 'T')"
140,13,16,0.0,0.47545,"('1', '2', '10', '11', '12', '14', '17')"
141,13,17,1e-05,0.49815,"('10', '12', '14', '16', 'T')"
142,13,T,0.0,0.42956,"('1', '2', '9', '10', '11', '14', '16', '17')"
143,14,15,0.006,0.0248,"('3', '5', '9', '17', 'T')"
144,14,16,0.0,0.49635,"('10', '15')"
145,14,17,0.00386,0.0335,"('1', '3', '5', '7', '10', '11', '15', 'T')"
146,14,T,0.0,0.45045,"('1', '3', '5', '10', '11')"
147,15,16,0.00022,0.65993,"('1',)"
148,15,17,0.0004,0.24728,"('3', '5', '7', '9', '10', '11', '12', '14', 'T')"
149,15,T,0.0,0.42376,"('3', '11', '12', '13', '14')"
150,16,17,0.0016,0.11199,"('1', '5', '7', '9', '10', '11', '12', '14', 'T')"
151,16,T,0.0,0.48445,"('1', '2', '3', '5', '6', '10')"
152,17,T,0.00992,0.0037,"('3', '7', '10', '11', '12', '14')"
